Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2074501,-,Queensland,Australia,-27.35,152.66,0,227,10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2012,7,12,18,30,15.8,1.02,0.04,0.67,0,0,0,3,15.8,0,0,0,0,0.281,100,118.03,0.13,983,3.5,346,0.7000000000000001
2012,7,12,19,30,15.8,1,0.0403,0.67,0,0,0,4,15.8,0,0,0,0,0.281,100,105.12,0.13,984,3.4000000000000004,347,0.7000000000000001
2012,7,12,20,30,16.3,0.9500000000000001,0.042100000000000005,0.67,0,0,0,4,16.3,0,0,0,0,0.28,100,92.62,0.13,984,3.4000000000000004,350,0.8
2012,7,12,21,30,17.5,0.9,0.0451,0.67,37,473,114,4,17.2,37,0,3,37,0.278,98.18,80.64,0.13,984,3.4000000000000004,350,1
2012,7,12,22,30,18.8,0.85,0.048400000000000006,0.67,58,678,293,3,18.2,106,17,0,112,0.277,96.5,69.76,0.13,984,3.5,344,1.5
2012,7,12,23,30,19.400000000000002,0.81,0.051000000000000004,0.67,70,768,450,4,19.1,174,23,0,185,0.276,97.88,60.35,0.13,984,3.6,340,1.8
2012,7,13,0,30,20.8,0.71,0.0729,0.67,87,788,558,3,19.3,154,24,0,168,0.274,90.86,53.26,0.13,984,3.8000000000000003,335,2
2012,7,13,1,30,21.3,0.76,0.07250000000000001,0.67,89,809,615,1,19.1,89,809,0,615,0.273,87.37,49.49,0.13,982,3.9000000000000004,336,1.8
2012,7,13,2,30,21.3,0.78,0.0671,0.67,87,813,611,3,19.1,275,25,0,291,0.272,87.49,49.83,0.13,982,3.9000000000000004,341,1.6
2012,7,13,3,30,20.900000000000002,0.8200000000000001,0.056900000000000006,0.67,78,798,545,1,19.3,78,798,0,545,0.272,90.8,54.19,0.13,981,4,349,1.3
2012,7,13,4,30,20.400000000000002,0.84,0.0584,0.67,72,743,423,1,19.6,72,743,0,423,0.273,95.37,61.730000000000004,0.13,981,4,180,1.1
2012,7,13,5,30,19.700000000000003,0.8200000000000001,0.0553,0.67,58,638,261,3,19.700000000000003,81,13,0,86,0.274,100,71.42,0.13,981,4,8,0.8
2012,7,13,6,30,19,0.81,0.052700000000000004,0.67,34,389,85,3,19,24,0,3,24,0.275,100,82.47,0.13,981,4,6,0.7000000000000001
2012,7,13,7,30,18.3,0.79,0.0516,0.67,0,0,0,3,18.3,0,0,0,0,0.277,100,94.59,0.13,981,3.9000000000000004,4,0.7000000000000001
2012,7,13,8,30,17.900000000000002,0.79,0.0502,0.67,0,0,0,3,17.900000000000002,0,0,0,0,0.278,100,107.17,0.13,982,3.8000000000000003,5,0.8
2012,7,13,9,30,17.7,0.8300000000000001,0.0526,0.67,0,0,0,3,17.7,0,0,0,0,0.278,100,120.13,0.13,982,3.8000000000000003,5,0.8
2012,7,13,10,30,17.5,0.85,0.0541,0.67,0,0,0,3,17.5,0,0,0,0,0.278,100,133.33,0.13,982,3.8000000000000003,3,0.9
2012,7,13,11,30,17.2,0.84,0.0524,0.67,0,0,0,3,17.2,0,0,0,0,0.277,100,146.63,0.13,982,3.8000000000000003,181,0.8
2012,7,13,12,30,17.1,0.84,0.055,0.67,0,0,0,3,17.1,0,0,0,0,0.275,100,159.86,0.13,982,3.8000000000000003,349,0.8
2012,7,13,13,30,17,0.84,0.0574,0.67,0,0,0,3,17,0,0,0,0,0.274,100,171.97,0.13,981,3.9000000000000004,327,0.7000000000000001
2012,7,13,14,30,17,0.8300000000000001,0.0565,0.67,0,0,0,3,17,0,0,0,0,0.272,100,170.28,0.13,981,3.9000000000000004,302,0.6000000000000001
2012,7,13,15,30,16.900000000000002,0.87,0.06330000000000001,0.67,0,0,0,3,16.900000000000002,0,0,0,0,0.271,100,157.75,0.13,981,3.8000000000000003,278,0.6000000000000001
2012,7,13,16,30,16.8,0.92,0.0687,0.67,0,0,0,3,16.8,0,0,0,0,0.271,100,144.48,0.13,981,3.7,259,0.6000000000000001
2012,7,13,17,30,16.400000000000002,0.9500000000000001,0.07,0.67,0,0,0,3,16.400000000000002,0,0,0,0,0.271,100,131.18,0.13,981,3.5,246,0.7000000000000001
2012,7,13,18,30,15.8,0.97,0.0736,0.67,0,0,0,3,15.8,0,0,0,0,0.273,100,118,0.13,982,3.2,237,0.7000000000000001
2012,7,13,19,30,15.100000000000001,0.97,0.07400000000000001,0.67,0,0,0,3,15.100000000000001,0,0,0,0,0.274,100,105.09,0.13,983,3.1,234,0.7000000000000001
2012,7,13,20,30,15.200000000000001,0.97,0.0734,0.67,0,0,0,1,15.100000000000001,0,0,0,0,0.275,99.53,92.57000000000001,0.13,984,3,236,0.9
2012,7,13,21,30,15.9,0.97,0.07400000000000001,0.67,42,432,113,1,15.5,42,432,0,113,0.275,97.64,80.58,0.13,984,2.9000000000000004,235,1.3
2012,7,13,22,30,16.8,0.98,0.0758,0.67,66,651,292,3,15.600000000000001,70,12,0,74,0.275,92.7,69.68,0.13,984,3,236,1.4000000000000001
2012,7,13,23,30,17.3,0.99,0.0791,0.67,80,748,451,3,15.4,214,29,0,228,0.275,88.64,60.25,0.13,984,3,238,1.5
2012,7,14,0,30,18.8,0.99,0.08700000000000001,0.67,91,789,564,4,15.200000000000001,314,46,0,342,0.274,79.41,53.13,0.13,984,3.1,247,1.5
2012,7,14,1,30,19.400000000000002,1.01,0.0935,0.67,97,804,621,3,15,349,46,0,378,0.273,75.89,49.35,0.13,983,3.1,251,1.6
2012,7,14,2,30,19.5,1.03,0.09960000000000001,0.67,99,795,614,1,14.9,99,795,0,614,0.272,74.62,49.68,0.13,983,3.2,249,1.6
2012,7,14,3,30,19.400000000000002,0.96,0.0614,0.67,80,810,555,1,14.700000000000001,80,810,0,555,0.271,74.10000000000001,54.050000000000004,0.13,982,3.1,245,1.6
2012,7,14,4,30,19.3,0.98,0.058300000000000005,0.67,71,760,433,4,14.4,49,4,0,51,0.27,73.4,61.6,0.13,982,3.1,240,1.5
2012,7,14,5,30,18.5,1,0.058800000000000005,0.67,59,653,268,3,14.3,49,4,0,50,0.27,76.57000000000001,71.31,0.13,982,3,235,1.1
2012,7,14,6,30,17.2,1.01,0.06430000000000001,0.67,36,391,88,4,14.700000000000001,15,0,3,15,0.269,85.06,82.37,0.13,983,3,233,0.7000000000000001
2012,7,14,7,30,16.1,1.02,0.0707,0.67,0,0,0,4,14,0,0,0,0,0.269,87.44,94.49,0.13,984,3,233,0.7000000000000001
2012,7,14,8,30,15.600000000000001,1.01,0.07680000000000001,0.67,0,0,0,4,13.5,0,0,0,0,0.269,87.26,107.09,0.13,984,2.9000000000000004,236,0.7000000000000001
2012,7,14,9,30,15.100000000000001,1.01,0.0821,0.67,0,0,0,3,13.100000000000001,0,0,0,0,0.269,87.72,120.05,0.13,985,2.9000000000000004,238,0.7000000000000001
2012,7,14,10,30,14.700000000000001,1.01,0.0859,0.67,0,0,0,3,12.700000000000001,0,0,0,0,0.27,87.98,133.25,0.13,985,2.8000000000000003,243,0.7000000000000001
2012,7,14,11,30,14.3,1,0.0883,0.67,0,0,0,4,12.5,0,0,0,0,0.271,88.99,146.56,0.13,985,2.8000000000000003,248,0.7000000000000001
2012,7,14,12,30,14,1,0.0893,0.67,0,0,0,4,12.4,0,0,0,0,0.272,90.12,159.78,0.13,985,2.9000000000000004,253,0.7000000000000001
2012,7,14,13,30,13.700000000000001,1,0.0848,0.67,0,0,0,4,12.3,0,0,0,0,0.272,91.36,171.84,0.13,985,2.9000000000000004,258,0.7000000000000001
2012,7,14,14,30,13.5,0.99,0.0794,0.67,0,0,0,4,12.200000000000001,0,0,0,0,0.273,91.98,170.21,0.13,985,2.9000000000000004,261,0.7000000000000001
2012,7,14,15,30,13.3,0.96,0.07050000000000001,0.67,0,0,0,8,12.200000000000001,0,0,0,0,0.273,92.93,157.72,0.13,985,2.9000000000000004,268,0.7000000000000001
2012,7,14,16,30,13.100000000000001,0.93,0.0618,0.67,0,0,0,4,12.200000000000001,0,0,0,0,0.274,94.24,144.46,0.13,985,2.9000000000000004,272,0.7000000000000001
2012,7,14,17,30,12.9,0.92,0.058100000000000006,0.67,0,0,0,4,12.100000000000001,0,0,0,0,0.275,94.97,131.15,0.13,985,2.8000000000000003,273,0.7000000000000001
2012,7,14,18,30,12.700000000000001,0.92,0.0594,0.67,0,0,0,8,11.9,0,0,0,0,0.277,94.85000000000001,117.97,0.13,985,2.8000000000000003,281,0.6000000000000001
2012,7,14,19,30,12.4,0.92,0.061700000000000005,0.67,0,0,0,4,11.700000000000001,0,0,0,0,0.279,95.39,105.05,0.13,986,2.8000000000000003,283,0.6000000000000001
2012,7,14,20,30,12.600000000000001,0.9,0.0629,0.67,0,0,0,8,11.5,0,0,0,0,0.281,92.97,92.52,0.13,986,2.6,276,0.9
2012,7,14,21,30,13.200000000000001,0.87,0.0655,0.67,42,455,117,4,11.600000000000001,8,0,3,8,0.28200000000000003,90.26,80.51,0.13,987,2.4000000000000004,263,1.6
2012,7,14,22,30,14,0.8200000000000001,0.0689,0.67,66,675,301,4,11.200000000000001,21,0,0,21,0.28400000000000003,83.2,69.59,0.13,988,2.2,250,2.2
2012,7,14,23,30,14.4,0.76,0.07,0.67,79,775,465,4,10.600000000000001,64,11,0,70,0.28500000000000003,77.79,60.14,0.13,988,2.1,245,2.3000000000000003
2012,7,15,0,30,15.9,0.73,0.0714,0.67,88,830,587,8,10.100000000000001,350,96,0,408,0.28600000000000003,68.67,53,0.13,987,1.8,238,2.5
2012,7,15,1,30,16.7,0.71,0.077,0.67,93,850,649,1,9.3,93,850,0,649,0.28700000000000003,61.65,49.2,0.13,987,1.6,235,2.6
2012,7,15,2,30,17,0.71,0.0781,0.67,94,853,648,0,8.3,94,853,0,648,0.28800000000000003,56.38,49.52,0.13,986,1.4000000000000001,233,2.6
2012,7,15,3,30,17.1,0.74,0.057,0.67,81,856,585,1,7.300000000000001,81,856,0,585,0.289,52.52,53.9,0.13,986,1.3,232,2.5
2012,7,15,4,30,16.7,0.75,0.048,0.67,70,826,464,0,6.5,70,826,0,464,0.29,50.81,61.46,0.13,986,1,232,2.2
2012,7,15,5,30,15.4,0.78,0.038700000000000005,0.67,55,746,295,0,6.2,55,746,0,295,0.29,54.24,71.18,0.13,986,0.8,232,1.5
2012,7,15,6,30,13.3,0.8200000000000001,0.033100000000000004,0.67,33,520,103,0,7.1000000000000005,33,520,0,103,0.291,66.11,82.26,0.13,987,0.7000000000000001,234,1
2012,7,15,7,30,11.600000000000001,0.84,0.0304,0.67,0,0,0,0,5.7,0,0,0,0,0.291,67.32000000000001,94.4,0.13,988,0.7000000000000001,237,0.9
2012,7,15,8,30,10.700000000000001,0.86,0.028900000000000002,0.67,0,0,0,0,5.2,0,0,0,0,0.291,68.74,107,0.13,989,0.7000000000000001,241,0.9
2012,7,15,9,30,9.8,0.87,0.0274,0.67,0,0,0,1,4.9,0,0,0,0,0.292,71.47,119.98,0.13,989,0.7000000000000001,242,0.9
2012,7,15,10,30,9.1,0.89,0.0264,0.67,0,0,0,1,4.7,0,0,0,0,0.293,73.99,133.18,0.13,990,0.6000000000000001,237,0.9
2012,7,15,11,30,8.5,0.9,0.025900000000000003,0.67,0,0,0,0,4.6000000000000005,0,0,0,0,0.293,76.48,146.49,0.13,990,0.6000000000000001,233,1
2012,7,15,12,30,7.800000000000001,0.92,0.025400000000000002,0.67,0,0,0,0,4.5,0,0,0,0,0.294,79.7,159.70000000000002,0.13,990,0.6000000000000001,230,1
2012,7,15,13,30,7.2,0.9400000000000001,0.0247,0.67,0,0,0,0,4.4,0,0,0,0,0.294,82.52,171.71,0.13,991,0.6000000000000001,229,1
2012,7,15,14,30,6.7,0.97,0.0239,0.67,0,0,0,0,4.3,0,0,0,0,0.293,84.68,170.12,0.13,991,0.5,227,0.9
2012,7,15,15,30,6.300000000000001,1,0.0233,0.67,0,0,0,0,4.1000000000000005,0,0,0,0,0.292,86.05,157.68,0.13,991,0.6000000000000001,226,0.9
2012,7,15,16,30,5.9,1.02,0.023100000000000002,0.67,0,0,0,0,4,0,0,0,0,0.291,87.47,144.43,0.13,991,0.6000000000000001,224,0.9
2012,7,15,17,30,5.6000000000000005,1.02,0.0234,0.67,0,0,0,0,3.8000000000000003,0,0,0,0,0.29,88.36,131.12,0.13,991,0.6000000000000001,223,0.9
2012,7,15,18,30,5.300000000000001,1.02,0.024200000000000003,0.67,0,0,0,0,3.7,0,0,0,0,0.28800000000000003,89.56,117.94,0.13,992,0.6000000000000001,222,0.9
2012,7,15,19,30,5,1.01,0.025400000000000002,0.67,0,0,0,1,3.6,0,0,0,0,0.28700000000000003,90.63,105,0.13,992,0.7000000000000001,221,0.9
2012,7,15,20,30,5.9,0.99,0.027,0.67,0,0,0,3,3.5,0,0,0,0,0.28600000000000003,84.55,92.46000000000001,0.13,993,0.7000000000000001,220,0.9
2012,7,15,21,30,8,0.97,0.0287,0.67,36,592,134,1,4,36,592,0,134,0.28500000000000003,75.96000000000001,80.43,0.13,993,0.7000000000000001,219,0.9
2012,7,15,22,30,10.700000000000001,0.9400000000000001,0.0304,0.67,54,783,328,1,4.1000000000000005,54,783,0,328,0.28400000000000003,63.52,69.5,0.13,993,0.8,191,1
2012,7,15,23,30,12.200000000000001,0.91,0.0328,0.67,65,867,498,1,5.4,65,867,0,498,0.28400000000000003,63.09,60.03,0.13,994,0.8,162,1
2012,7,16,0,30,15.600000000000001,0.71,0.0408,0.67,75,895,615,1,7.1000000000000005,75,895,0,615,0.28300000000000003,56.89,52.86,0.12,993,0.9,120,1.5
2012,7,16,1,30,16.6,0.7000000000000001,0.0442,0.67,79,905,672,1,8.200000000000001,79,905,0,672,0.28200000000000003,57.74,49.04,0.12,992,1,113,1.7000000000000002
2012,7,16,2,30,17,0.6900000000000001,0.0476,0.67,81,900,667,1,8.8,81,900,0,667,0.28200000000000003,58.480000000000004,49.36,0.12,992,1,111,1.8
2012,7,16,3,30,17.1,0.76,0.0446,0.67,75,878,595,1,9.1,75,878,0,595,0.28300000000000003,59.13,53.74,0.12,991,1.1,112,1.9000000000000001
2012,7,16,4,30,16.7,0.74,0.047,0.67,70,824,466,1,9.200000000000001,70,824,0,466,0.28400000000000003,61.45,61.32,0.12,991,1.1,113,1.8
2012,7,16,5,30,15.600000000000001,0.71,0.048,0.67,59,713,290,3,9.600000000000001,164,177,0,221,0.28500000000000003,67.34,71.06,0.12,992,1.2000000000000002,118,1.3
2012,7,16,6,30,13.9,0.71,0.051500000000000004,0.67,37,454,99,1,10.5,37,454,0,99,0.28700000000000003,79.79,82.15,0.12,992,1.2000000000000002,125,0.9
2012,7,16,7,30,12.700000000000001,0.7000000000000001,0.053700000000000005,0.67,0,0,0,1,9.700000000000001,0,0,0,0,0.28800000000000003,82.23,94.3,0.12,992,1.2000000000000002,131,0.9
2012,7,16,8,30,12.3,0.67,0.0531,0.67,0,0,0,1,9.600000000000001,0,0,0,0,0.28800000000000003,83.84,106.92,0.12,993,1.2000000000000002,137,0.9
2012,7,16,9,30,11.8,0.66,0.0551,0.67,0,0,0,1,9.5,0,0,0,0,0.289,85.81,119.9,0.12,993,1.3,143,0.9
2012,7,16,10,30,11.3,0.65,0.0577,0.67,0,0,0,1,9.4,0,0,0,0,0.28800000000000003,88.02,133.11,0.12,994,1.3,149,0.9
2012,7,16,11,30,10.9,0.63,0.0623,0.67,0,0,0,1,9.4,0,0,0,0,0.28800000000000003,90.29,146.42000000000002,0.12,994,1.4000000000000001,153,0.9
2012,7,16,12,30,10.700000000000001,0.63,0.067,0.67,0,0,0,1,9.600000000000001,0,0,0,0,0.28700000000000003,92.63,159.62,0.12,993,1.4000000000000001,157,0.9
2012,7,16,13,30,10.5,0.64,0.0688,0.67,0,0,0,3,9.700000000000001,0,0,0,0,0.28700000000000003,95.10000000000001,171.57,0.12,993,1.4000000000000001,158,0.9
2012,7,16,14,30,10.3,0.65,0.0682,0.67,0,0,0,3,9.8,0,0,0,0,0.28700000000000003,97.01,170.04,0.12,993,1.5,155,0.9
2012,7,16,15,30,10.3,0.66,0.06810000000000001,0.67,0,0,0,3,9.9,0,0,0,0,0.28700000000000003,97.43,157.65,0.12,992,1.5,152,0.9
2012,7,16,16,30,10.3,0.65,0.0683,0.67,0,0,0,3,10,0,0,0,0,0.28700000000000003,98.26,144.4,0.12,992,1.5,151,0.9
2012,7,16,17,30,10.3,0.63,0.0694,0.67,0,0,0,4,10.100000000000001,0,0,0,0,0.28700000000000003,98.91,131.09,0.12,992,1.5,152,0.9
2012,7,16,18,30,10.3,0.62,0.0719,0.67,0,0,0,3,10.200000000000001,0,0,0,0,0.28800000000000003,99.24000000000001,117.9,0.12,992,1.5,154,0.8
2012,7,16,19,30,10.4,0.6,0.07250000000000001,0.67,0,0,0,3,10.200000000000001,0,0,0,0,0.28800000000000003,98.83,104.95,0.12,993,1.5,155,0.8
2012,7,16,20,30,10.9,0.59,0.07100000000000001,0.67,0,0,0,3,10.200000000000001,0,0,0,0,0.28700000000000003,95.58,92.4,0.12,993,1.5,154,1.1
2012,7,16,21,30,11.9,0.59,0.0702,0.67,46,460,123,3,10.700000000000001,10,0,3,10,0.28600000000000003,92.44,80.36,0.12,993,1.5,150,1.5
2012,7,16,22,30,13.100000000000001,0.58,0.0688,0.67,69,690,312,3,11.5,26,0,0,26,0.28600000000000003,89.79,69.4,0.12,993,1.5,145,1.7000000000000002
2012,7,16,23,30,13.8,0.56,0.06810000000000001,0.67,81,791,478,3,12.3,118,21,0,128,0.28600000000000003,90.42,59.910000000000004,0.12,993,1.5,143,1.7000000000000002
2012,7,17,0,30,15.9,0.55,0.0704,0.67,89,835,595,2,12.9,362,166,0,463,0.28600000000000003,82.12,52.71,0.12,992,1.6,118,1.9000000000000001
2012,7,17,1,30,16.900000000000002,0.54,0.0699,0.67,92,856,655,1,13,92,856,0,655,0.28600000000000003,77.81,48.870000000000005,0.12,991,1.6,103,2
2012,7,17,2,30,17.3,0.56,0.06860000000000001,0.67,91,856,651,1,12.700000000000001,91,856,0,651,0.28500000000000003,74.36,49.19,0.12,990,1.6,94,1.9000000000000001
2012,7,17,3,30,17.3,0.51,0.0927,0.67,99,804,576,1,12.5,99,804,0,576,0.28500000000000003,73.23,53.58,0.12,990,1.6,90,1.8
2012,7,17,4,30,16.900000000000002,0.56,0.08900000000000001,0.67,88,749,449,3,12.4,103,20,0,112,0.28500000000000003,74.77,61.17,0.12,989,1.7000000000000002,94,1.4000000000000001
2012,7,17,5,30,16.2,0.54,0.08,0.67,70,644,280,1,12.8,70,644,0,280,0.28600000000000003,80.18,70.93,0.12,989,1.7000000000000002,100,0.9
2012,7,17,6,30,15.100000000000001,0.5700000000000001,0.0734,0.67,41,391,95,1,13.200000000000001,41,391,0,95,0.28600000000000003,88.61,82.04,0.12,990,1.7000000000000002,106,0.7000000000000001
2012,7,17,7,30,14.200000000000001,0.59,0.064,0.67,0,0,0,3,12.600000000000001,0,0,0,0,0.28600000000000003,90.37,94.21000000000001,0.12,990,1.7000000000000002,111,0.7000000000000001
2012,7,17,8,30,13.700000000000001,0.62,0.0562,0.67,0,0,0,1,12.3,0,0,0,0,0.28500000000000003,91.15,106.83,0.12,990,1.7000000000000002,111,0.7000000000000001
2012,7,17,9,30,13.4,0.62,0.0516,0.67,0,0,0,1,12.100000000000001,0,0,0,0,0.28500000000000003,91.58,119.82000000000001,0.12,990,1.7000000000000002,109,0.7000000000000001
2012,7,17,10,30,13.100000000000001,0.62,0.0506,0.67,0,0,0,1,11.9,0,0,0,0,0.28400000000000003,92.43,133.04,0.12,990,1.8,107,0.7000000000000001
2012,7,17,11,30,12.8,0.61,0.052000000000000005,0.67,0,0,0,1,11.8,0,0,0,0,0.28300000000000003,93.62,146.35,0.12,990,1.9000000000000001,107,0.7000000000000001
2012,7,17,12,30,12.4,0.59,0.0543,0.67,0,0,0,3,11.700000000000001,0,0,0,0,0.28300000000000003,95.4,159.54,0.12,989,2,106,0.7000000000000001
2012,7,17,13,30,12,0.5700000000000001,0.057300000000000004,0.67,0,0,0,3,11.600000000000001,0,0,0,0,0.28200000000000003,97.59,171.43,0.12,989,2.1,105,0.7000000000000001
2012,7,17,14,30,11.9,0.56,0.0594,0.67,0,0,0,1,11.600000000000001,0,0,0,0,0.28200000000000003,98.15,169.94,0.12,988,2.3000000000000003,110,0.7000000000000001
2012,7,17,15,30,11.9,0.55,0.0604,0.67,0,0,0,1,11.700000000000001,0,0,0,0,0.28,98.42,157.6,0.12,988,2.5,122,0.6000000000000001
2012,7,17,16,30,11.9,0.53,0.059000000000000004,0.67,0,0,0,1,11.600000000000001,0,0,0,0,0.279,98.13,144.37,0.12,987,2.6,133,0.6000000000000001
2012,7,17,17,30,11.8,0.51,0.057,0.67,0,0,0,4,11.600000000000001,0,0,0,0,0.279,98.37,131.06,0.12,987,2.6,142,0.6000000000000001
2012,7,17,18,30,11.600000000000001,0.52,0.0582,0.67,0,0,0,4,11.5,0,0,0,0,0.279,99.11,117.86,0.12,987,2.6,155,0.6000000000000001
2012,7,17,19,30,11.5,0.52,0.061700000000000005,0.67,0,0,0,7,11.3,0,0,0,0,0.278,98.95,104.9,0.12,987,2.7,163,0.5
2012,7,17,20,30,11.8,0.52,0.0641,0.67,0,0,0,4,11.200000000000001,0,0,0,0,0.277,96.23,92.33,0.12,988,2.7,162,0.6000000000000001
2012,7,17,21,30,12.600000000000001,0.56,0.06430000000000001,0.67,44,449,120,4,11.8,19,0,3,19,0.277,94.71000000000001,80.28,0.12,988,2.6,159,0.7000000000000001
2012,7,17,22,30,13.8,0.61,0.06330000000000001,0.67,65,674,304,4,12.600000000000001,53,6,0,55,0.277,92.35000000000001,69.3,0.12,988,2.6,143,0.8
2012,7,17,23,30,14.600000000000001,0.65,0.0594,0.67,76,780,469,3,13.700000000000001,170,22,0,181,0.276,94.53,59.78,0.12,988,2.5,127,0.8
2012,7,18,0,30,16.400000000000002,0.71,0.0545,0.67,80,834,587,3,14.5,96,20,0,108,0.276,88.67,52.56,0.12,987,2.5,76,1
2012,7,18,1,30,17,0.81,0.048600000000000004,0.67,80,861,648,3,14.5,321,31,0,341,0.275,85.31,48.7,0.12,986,2.5,55,1
2012,7,18,2,30,17.1,0.85,0.0488,0.67,79,858,642,8,14.200000000000001,165,25,0,182,0.274,83.09,49.01,0.12,985,2.6,46,0.9
2012,7,18,3,30,17,0.78,0.0738,0.67,87,808,569,8,14.100000000000001,120,23,0,134,0.273,82.98,53.42,0.12,984,2.6,50,0.9
2012,7,18,4,30,16.7,0.8200000000000001,0.077,0.67,80,750,444,8,14.3,135,21,0,145,0.272,85.7,61.03,0.12,983,2.6,64,0.8
2012,7,18,5,30,16.1,0.8300000000000001,0.0713,0.67,65,647,277,4,14.700000000000001,74,12,0,79,0.271,91.54,70.81,0.12,983,2.6,82,0.6000000000000001
2012,7,18,6,30,15.200000000000001,0.87,0.0786,0.67,40,383,94,8,15.100000000000001,27,0,3,27,0.27,99.12,81.93,0.12,983,2.6,92,0.5
2012,7,18,7,30,14.600000000000001,0.88,0.08,0.67,0,0,0,8,14.4,0,0,0,0,0.269,98.53,94.11,0.12,984,2.5,94,0.6000000000000001
2012,7,18,8,30,14.3,0.86,0.07400000000000001,0.67,0,0,0,4,14,0,0,0,0,0.269,98.37,106.74000000000001,0.12,984,2.5,96,0.6000000000000001
2012,7,18,9,30,14.200000000000001,0.88,0.07880000000000001,0.67,0,0,0,8,13.9,0,0,0,0,0.269,97.78,119.75,0.12,984,2.5,102,0.6000000000000001
2012,7,18,10,30,14,0.88,0.0785,0.67,0,0,0,4,13.700000000000001,0,0,0,0,0.27,98.05,132.97,0.12,984,2.5,113,0.6000000000000001
2012,7,18,11,30,13.8,0.85,0.0713,0.67,0,0,0,4,13.5,0,0,0,0,0.27,98.32000000000001,146.28,0.12,984,2.5,126,0.5
2012,7,18,12,30,13.5,0.86,0.078,0.67,0,0,0,8,13.4,0,0,0,0,0.271,99.11,159.46,0.12,983,2.5,141,0.5
2012,7,18,13,30,13.200000000000001,0.87,0.0811,0.67,0,0,0,4,13.200000000000001,0,0,0,0,0.271,100,171.29,0.12,983,2.5,157,0.5
2012,7,18,14,30,13,0.86,0.0756,0.67,0,0,0,3,13,0,0,0,0,0.272,100,169.84,0.12,982,2.5,175,0.5
2012,7,18,15,30,12.8,0.93,0.09240000000000001,0.67,0,0,0,3,12.8,0,0,0,0,0.273,100,157.56,0.12,982,2.5,194,0.6000000000000001
2012,7,18,16,30,12.600000000000001,0.97,0.0984,0.67,0,0,0,3,12.600000000000001,0,0,0,0,0.275,100,144.33,0.12,981,2.4000000000000004,211,0.7000000000000001
2012,7,18,17,30,12.5,0.99,0.09280000000000001,0.67,0,0,0,3,12.5,0,0,0,0,0.276,100,131.01,0.12,981,2.3000000000000003,222,0.8
2012,7,18,18,30,12.3,1.03,0.1039,0.67,0,0,0,3,12.3,0,0,0,0,0.277,100,117.81,0.12,982,2.3000000000000003,226,0.9
2012,7,18,19,30,12,1.03,0.09720000000000001,0.67,0,0,0,3,12,0,0,0,0,0.279,100,104.84,0.12,982,2.2,224,1
2012,7,18,20,30,12,1.02,0.08410000000000001,0.67,0,0,0,2,12,0,0,0,0,0.28,100,92.26,0.12,983,2.1,221,1.3
2012,7,18,21,30,12.3,1.04,0.0838,0.67,46,449,123,1,12,46,449,0,123,0.28200000000000003,98.04,80.19,0.12,984,2,217,1.6
2012,7,18,22,30,13.200000000000001,1.05,0.0736,0.67,67,684,310,1,12.100000000000001,67,684,0,310,0.28500000000000003,93.26,69.2,0.12,984,2,212,1.7000000000000002
2012,7,18,23,30,13.700000000000001,1.06,0.0621,0.67,76,798,479,2,12.4,103,20,0,114,0.28600000000000003,91.76,59.65,0.12,984,1.9000000000000001,209,1.8
2012,7,19,0,30,15.600000000000001,0.89,0.058800000000000005,0.67,82,850,600,2,12.3,356,92,0,412,0.28800000000000003,80.53,52.4,0.12,983,1.8,205,1.8
2012,7,19,1,30,16.6,0.84,0.058100000000000006,0.67,85,872,663,1,11.9,85,872,0,663,0.28800000000000003,73.74,48.53,0.12,983,1.7000000000000002,210,1.8
2012,7,19,2,30,17.2,0.79,0.057800000000000004,0.67,85,874,660,1,11.4,85,874,0,660,0.289,68.60000000000001,48.83,0.12,982,1.6,216,1.9000000000000001
2012,7,19,3,30,17.400000000000002,0.78,0.0589,0.67,82,852,592,1,10.700000000000001,82,852,0,592,0.292,64.79,53.25,0.12,982,1.5,219,1.8
